Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,yj_Administrative,yj_Administrative_Duration,yj_Informational,yj_Informational_Duration,yj_ProductRelated,yj_ProductRelated_Duration,yj_BounceRates,yj_ExitRates,yj_PageValues,yj_SpecialDay,visitor_type_Other,visitor_type_Returning_Visitor,totalPage_visit,total_duration,adm_rasio,info_rasio,product_rasio
5,1,1,1,2,New_Visitor,0,True,0.8341765296989795,0.9638971546027912,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,-0.06356954027149778,0.5564757826155045,-0.6929006056419817,1.969751093673437,-0.33762994411680447,0,0,-0.07801708763654847,0.40552888463144,1.1555074019531846,0.9445401053315556,0.16369467473235527
5,3,2,4,2,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,2,2,2,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.3436104594811394,-0.335018515683819,1.0640578400370067,1.3490716250154253,-0.5328007247722796,-0.33762994411680447,0,1,-1.178714851494603,-1.8352853213125178,1.0070049331090443,0.9445401053315556,-0.9749951040189684
5,2,2,1,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.11588747958460872,-0.48776157740091336,-0.8029476047328334,-0.009128529243273101,-0.5328007247722796,-0.33762994411680447,0,1,-1.4064378313911337,-1.9880283830296122,1.0070049331090443,0.9445401053315556,-4.208923855702649
5,3,2,3,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.5517722682417002,-0.5466150636233948,0.9407704216633161,0.5976277144380773,-0.5328007247722796,2.8995707285437984,0,1,-2.0740975792174425,-2.0468818692520934,1.0070049331090443,0.9445401053315556,0.990653381992648
5,2,2,9,0,New_Visitor,0,False,1.2824796445714957,1.471248793080646,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,-1.0644418227757588,-0.8029476047328334,-0.0023603576207320773,-0.5328007247722796,-0.33762994411680447,0,0,-0.11166455815922005,-0.0879917593949664,1.147190756054629,0.9445401053315556,1.223084821772863
5,2,2,1,1,New_Visitor,1,False,0.07440136420048865,0.4468158386453009,-0.5238514774617935,-0.4947987296998535,0.3436104594811394,0.34591947544944973,-0.8029476047328334,-1.1806069900440384,-0.5328007247722796,-0.33762994411680447,0,0,-0.10583965378016547,0.2979365843948971,6.0054791124699065,0.9445401053315556,1.006719865197925
5,3,0,3,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.19822752779318623,-0.13780343698595535,-0.8029476047328334,-0.2830817056021406,-0.5328007247722796,2.972487110756131,0,1,-1.3240977831825562,-1.638070242614654,1.0070049331090443,0.9445401053315556,-0.695178104272822
5,3,2,1,0,Returning_Visitor,0,False,0.5502810571518354,0.5098598185668746,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,0.048029881652186336,-0.8029476047328334,-0.1694811329175329,-0.5328007247722796,2.8995707285437984,0,1,-1.1428954613259839,0.0630909705192074,0.9265443757156124,0.9445401053315556,-0.041074876503502576
5,2,2,2,6,Returning_Visitor,0,False,0.5502810571518354,0.2738773030397257,-0.5238514774617935,-0.4947987296998535,1.0570467564576593,0.8150222383083175,0.45116481549474835,-0.08263536761991712,-0.5328007247722796,2.972650148551081,0,1,1.0834763361477013,0.5941008116481897,0.4977043993796002,0.9445401053315556,0.7710370741211047
5,2,2,6,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,-1.4895007087455139,-0.8029476047328334,0.20052683841077082,-0.5328007247722796,-0.33762994411680447,0,1,-2.3926180362446647,-2.9897675143742126,1.0070049331090443,0.9445401053315556,1.7114939209508562
5,3,2,1,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.7238995162967189,0.4354192793867823,0.5152751310159452,-0.40406841249467546,-0.5328007247722796,-0.33762994411680447,0,1,-0.7984257946790235,-1.0648475262419164,1.0070049331090443,0.9445401053315556,0.6014913252246303
5,2,2,0,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,0.3976048307497881,0.7262709704405401,0.532551568326414,-0.5328007247722796,-0.33762994411680447,0,1,-1.910667450849477,-1.1026619748789106,1.0070049331090443,0.9445401053315556,-1.0238518819489055
5,2,2,2,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.7512307648022315,-1.1460590655808975,-0.8029476047328334,-0.0023603576207320773,-0.5328007247722796,-0.33762994411680447,0,1,-2.273556075777974,-2.646325871209596,1.0070049331090443,0.9445401053315556,1.5255752550051758
5,2,2,1,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-1.4627002102882598,-0.8029476047328334,1.610381750970617,-0.5328007247722796,2.972650148551081,0,1,-3.1429658040374804,-2.9629670159169583,1.0070049331090443,0.9445401053315556,0.9025445288762992
5,3,2,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-1.437576748325941,2.185832948204245,1.9350218421089787,-0.5328007247722796,2.972487110756131,0,1,-2.5297899774210033,-2.9378435539546395,1.0070049331090443,0.9445401053315556,1.4269252274606194
5,2,2,2,0,Returning_Visitor,0,False,1.5636437916247254,1.163229705304365,1.9532140441962131,2.072108868172111,0.9412554022499781,1.1612341662292966,-0.33485272900608753,-0.5693845393147696,1.6468576678169713,2.972487110756131,0,1,4.458113238070917,4.396572739705773,0.7439224403504939,1.0608713747114313,1.2337078368458563
5,1,1,0,3,New_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,0,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,2,6,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.3668677296683835,-0.874121914307734,-0.8029476047328334,1.1508382447806984,-0.5328007247722796,-0.33762994411680447,0,1,-2.889193040644126,-2.374388719936433,1.0070049331090443,0.9445401053315556,0.6395073168636479
5,1,1,1,3,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.12962323137745738,-0.45427716255134676,0.4194876722308259,-0.427365966519722,-0.5328007247722796,2.972663648517406,0,1,-1.6519485423531999,-1.9545439681800456,1.0070049331090443,0.9445401053315556,3.504596805093609
5,2,4,9,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,3,2,2,6,Returning_Visitor,0,True,0.07440136420048865,0.8673826214042216,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,0.2799779576513166,-0.8029476047328334,-1.4466518897631273,1.963712593358752,2.972487110756131,0,1,-0.5244199336535488,0.6525618493556847,11.658154803007292,0.9445401053315556,-3.734542195599042
5,2,2,1,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,-0.6142728328565449,1.4147267796491392,1.2501370036020232,-0.5328007247722796,2.972650148551081,0,1,-1.5972951313679864,-2.1145396384852435,1.0070049331090443,0.9445401053315556,8.193601500479181
5,2,2,1,2,Returning_Visitor,0,False,1.5636437916247254,1.2188767793532795,1.9532140441962131,2.0639950727896554,0.3436104594811394,0.018836817755047815,-0.8029476047328334,-0.6163158800660387,1.7865101184781833,-0.33762994411680447,0,1,3.860468295302078,3.301708669897983,0.779510516322128,1.0567173008624515,0.054820268811059746
5,1,1,1,4,Returning_Visitor,0,False,1.0280238694334463,1.0952476289378525,-0.5238514774617935,-0.4947987296998535,0.4085070499562737,0.027106261910263454,-0.04493315665112682,-0.6529101543349677,-0.5328007247722796,-0.33762994411680447,0,1,0.9126794419279265,0.6275551611482625,1.0653912438253539,0.9445401053315556,0.06635445315610805
5,2,2,3,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,2.972650148551081,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,3,2,1,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.8702927252689222,0.450215620936431,1.2020728267444143,0.39968923629920644,-0.5328007247722796,2.8995707285437984,0,1,-2.3926180362446647,-1.0500511846922678,1.0070049331090443,0.9445401053315556,-0.5173151605941707
5,1,1,1,1,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-0.8141824043630388,1.5689153813671288,1.5426365357637457,-0.5328007247722796,2.972487110756131,0,1,-2.5297899774210033,-2.3144492099917375,1.0070049331090443,0.9445401053315556,0.8081498354039558
5,2,2,6,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.46913216007585024,1.1819266846585705,1.0697051268659952,1.1156523459477095,-0.5328007247722796,-0.33762994411680447,0,1,-1.0531931508998922,-0.3183401209701282,1.0070049331090443,0.9445401053315556,2.519389599015071
5,2,2,1,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.7673987903139321,0.6289084265493935,-0.2671605768887286,-0.13325798122357244,-0.5328007247722796,2.9697561287902774,0,1,-0.7549265206618103,-0.8713583790793052,1.0070049331090443,0.9445401053315556,0.8195327312050047
5,2,2,1,2,Returning_Visitor,0,True,1.1711789818385392,0.9766512436594283,-0.5238514774617935,-0.4947987296998535,-0.12962323137745738,0.15170113686447959,0.1717398887935419,0.060805457694847395,1.9469829083603367,-0.33762994411680447,0,1,0.5177042729992883,0.6335536508240545,0.8339043466492735,0.9445401053315556,-1.170323677726659
5,2,2,1,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,0.09265191306752647,-0.8029476047328334,-0.7603541264630709,-0.5328007247722796,-0.33762994411680447,0,1,-1.5972951313679864,-1.4076148925611722,1.0070049331090443,0.9445401053315556,-1.2358561429488475
5,2,2,2,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,-0.8602571185563949,1.165258890408338,1.2075083697376994,-0.5328007247722796,-0.33762994411680447,0,1,-1.910667450849477,-2.3605239241850935,1.0070049331090443,0.9445401053315556,2.2152041466220966
5,2,0,3,2,Returning_Visitor,0,False,0.07440136420048865,0.32526189652264165,-0.5238514774617935,-0.4947987296998535,-0.7512307648022315,-0.798844909551244,-0.8029476047328334,-1.073090968573389,-0.5328007247722796,-0.33762994411680447,0,1,-1.2006808780635363,-0.9683817427284558,4.371719524472179,0.9445401053315556,1.0633815160133215
5,0,1,2,4,Returning_Visitor,1,True,0.07440136420048865,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.07176965297372534,0.9956454280185071,-0.8029476047328334,-0.03834191710428265,1.9473713193908069,-0.33762994411680447,0,1,-0.3776804602875795,-0.5046213776101917,-13.514108064193822,0.9445401053315556,13.87279144826031
5,2,2,7,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.4393178726040094,1.208330699891642,-0.8029476047328334,-0.21188378786662868,-0.5328007247722796,2.972650148551081,0,1,-1.083007438371733,-0.29193610573705664,1.0070049331090443,0.9445401053315556,2.750470161228342
5,2,0,7,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-1.5832173402399643,-0.8029476047328334,1.610381750970617,-0.5328007247722796,-0.33762994411680447,0,1,-3.1429658040374804,-3.0834841458686633,1.0070049331090443,0.9445401053315556,0.9769084180100465
5,2,2,6,4,Returning_Visitor,0,False,1.2824796445714957,0.6710901758209232,-0.5238514774617935,-0.4947987296998535,0.7459044965557006,0.27999666374347776,1.8772540492211238,1.2721010288572674,-0.5328007247722796,-0.33762994411680447,0,1,1.5045326636654028,0.4562881098645475,0.5232754988833753,0.9445401053315556,0.37537870469529866
5,3,2,7,0,Returning_Visitor,0,False,1.5636437916247254,1.3481692106546155,1.9532140441962131,2.068793121640465,1.414399725091226,1.1140992890013353,0.03502531200664189,-1.1387026762601336,1.4800339951741444,-0.33762994411680447,0,1,4.931257560912164,4.531061621296416,0.8621971435411014,1.059173789881188,0.7876834739412001
5,1,1,7,2,Returning_Visitor,1,False,1.0280238694334463,1.4736055066140439,1.9799932507003042,2.075896986715315,0.3093620309673414,0.4684438577453311,0.7198836831214077,0.5819890940031303,1.7235119416746567,-0.33762994411680447,0,1,3.317379151101092,4.0179463510746904,1.4334351082977888,1.0484363954175553,1.514225440919683
5,2,0,9,0,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.023398942581078525,-0.4955645664811511,1.0031943555017933,0.8415508270366618,-0.5328007247722796,2.972650148551081,0,1,-1.545724253556821,-1.99583137210985,1.0070049331090443,0.9445401053315556,21.178929977882323
5,2,2,3,4,New_Visitor,0,False,1.1711789818385392,0.7780666507970833,-0.5238514774617935,-0.4947987296998535,-1.1693250410160256,-1.6205520038650008,1.2161731822752355,0.9462863076106421,-0.5328007247722796,2.972650148551081,0,0,-0.52199753663928,-1.337284082767771,0.6643447866317232,0.9445401053315556,1.3858866842164812
5,2,2,3,2,Returning_Visitor,0,False,0.07440136420048865,0.4291637216604974,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,-0.2608818342176129,-0.8029476047328334,-0.427365966519722,-0.5328007247722796,2.972487110756131,0,1,-0.8377922531350392,-0.32651684225696903,5.768223825896982,0.9445401053315556,0.6717834801611693
5,2,2,0,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.4393178726040094,-0.009170581086124844,-0.09032549248689636,-0.3900314139989478,-0.5328007247722796,-0.33762994411680447,0,1,-1.083007438371733,-1.5094373867148236,1.0070049331090443,0.9445401053315556,-0.020874591401818486
5,2,2,2,0,Returning_Visitor,1,False,1.4465816702253036,1.0046286948039727,-0.5238514774617935,-0.4947987296998535,1.1459807664100106,0.6909609113681997,-0.8029476047328334,-0.6506678941717698,1.8699444444168072,-0.33762994411680447,0,1,2.0687109591735204,1.2007908764723187,0.6944846015140664,0.9445401053315556,0.6029428517659665
5,2,0,7,3,Returning_Visitor,0,False,0.8341765296989795,0.7164416621302431,-0.5238514774617935,-0.4947987296998535,0.7884057208593633,0.7833870805231248,-0.13999579293734174,0.2810480058046346,-0.5328007247722796,-0.33762994411680447,0,1,1.0987307730965492,1.0050300129535144,0.8588609684196915,0.9445401053315556,0.9936344445461809
5,3,2,6,3,Returning_Visitor,0,False,0.5502810571518354,1.0372310698112452,-0.5238514774617935,-0.4947987296998535,-0.023398942581078525,-0.6754409404146285,2.066723673624358,1.5483394016693046,-0.5328007247722796,-0.33762994411680447,0,1,0.003030637108963369,-0.1330086003032368,1.8849114581188444,0.9445401053315556,28.8663018883948
5,2,2,4,2,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-1.9210543775897195,2.1489794229631274,1.9044635123320728,-0.5328007247722796,2.972650148551081,0,1,-3.1429658040374804,-3.421321183218418,1.0070049331090443,0.9445401053315556,1.1853673814853503
5,1,1,3,2,Returning_Visitor,0,False,1.5636437916247254,1.1283288688234463,-0.5238514774617935,-0.4947987296998535,0.27378925420922545,-0.3935329619764084,-0.8029476047328334,-1.1810954931645714,-0.5328007247722796,-0.33762994411680447,0,1,1.3135815683721574,0.23999717714718438,0.7216022439810545,0.9445401053315556,-1.4373572224849873
5,2,2,1,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.5517722682417002,-0.4618745415826793,1.8564060456171518,1.610381750970617,-0.5328007247722796,2.972650148551081,0,1,-2.0740975792174425,-1.962141347211378,1.0070049331090443,0.9445401053315556,0.8370745834228084
5,2,2,3,2,Returning_Visitor,0,False,0.5502810571518354,0.1807044663147659,-0.5238514774617935,-0.4947987296998535,-0.18775436593530764,-0.9293461692000838,-0.8029476047328334,-0.7603541264630709,-0.5328007247722796,2.972650148551081,0,1,-0.16132478624526575,-1.2434404325851713,0.32838576572136174,0.9445401053315556,4.9497979158593735
5,1,1,3,3,Returning_Visitor,0,False,1.4465816702253036,1.2860982982114564,1.9877961601506213,2.068946621728514,-0.18775436593530764,-0.29720899574564114,0.09829145892917111,-1.103253130151363,-0.5328007247722796,-0.33762994411680447,0,1,3.246623464440617,3.0578359241943294,0.8890602754638443,1.0408243376281316,1.5829671617226042
5,3,2,1,2,Returning_Visitor,1,False,0.8341765296989795,0.6873721883797059,-0.5238514774617935,-0.4947987296998535,0.7459044965557006,-0.1135092352557043,-0.8029476047328334,-1.515382326757874,-0.5328007247722796,-0.33762994411680447,0,1,1.0562295487928866,0.07906422342414812,0.8240128604766076,0.9445401053315556,-0.1521766335768804
5,2,2,1,4,Returning_Visitor,0,True,1.2824796445714957,0.8252797416254136,-0.5238514774617935,-0.4947987296998535,0.025420712240372623,-0.2420067722686982,-0.8029476047328334,-0.9124551626555093,1.9202675913151168,-0.33762994411680447,0,1,0.7840488793500748,0.08847423965686191,0.6435031894023998,0.9445401053315556,-9.520062615883292
5,2,2,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-1.0638995018164474,1.5689153813671288,1.3746135898920742,-0.5328007247722796,2.9697561287902774,0,1,-2.5297899774210033,-2.564166307445146,1.0070049331090443,0.9445401053315556,1.0560166894689331
5,1,1,3,0,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,1,-3.1429658040374804,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.3377933808003741
5,2,2,6,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,1.1874543482147695,1.6032827918164299,-0.8029476047328334,-0.5158217560879834,-0.5328007247722796,2.972650148551081,0,1,-0.33487096276097295,0.10301598618773111,1.0070049331090443,0.9445401053315556,1.350184783294466
5,2,2,7,1,Returning_Visitor,1,False,0.07440136420048865,1.0372310698112452,1.8077208674938134,2.06921129554783,0.6302422702384948,1.1080825628978077,1.6294687045326233,1.0080356361687082,1.9646088935451453,-0.33762994411680447,0,1,2.512364501932797,4.214524928256883,13.941022197069243,1.144651993986517,1.7581850904390939
5,2,0,4,4,Returning_Visitor,0,True,1.4465816702253036,0.9127688638535209,1.9532140441962131,2.039296666618486,1.1172694762721036,1.4458228028218583,-0.6924630544340696,-0.3788974400509792,1.8877533718577792,-0.33762994411680447,0,1,4.517065190693621,4.397888333293865,0.6309832916045162,1.04407229339665,1.2940681129551754
5,2,2,0,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.4663895023972844,-1.1397239040997964,-0.8029476047328334,0.45049687139799777,-0.5328007247722796,-0.33762994411680447,0,1,-1.9887148133730268,-2.639990709728495,1.0070049331090443,0.9445401053315556,2.443716889512976
5,3,2,7,4,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.025420712240372623,0.2987882270587,2.1885201593878794,1.8846290677120814,-0.5328007247722796,2.972663648517406,0,1,-1.4969045987353697,-1.2014785785699988,1.0070049331090443,0.9445401053315556,11.753731533303423
5,3,2,4,2,Returning_Visitor,0,False,0.8341765296989795,1.321695781062814,1.9532140441962131,2.0612567258923913,0.5795985433096333,0.08255998382214069,0.2350489167916887,0.043202560256059265,-0.5328007247722796,-0.33762994411680447,0,1,3.3669891172048256,3.4655124907773462,1.5844317527607261,1.0553153311677317,0.14244339426856611
5,2,2,1,4,New_Visitor,0,False,0.8341765296989795,0.6507899608610891,-0.5238514774617935,-0.4947987296998535,1.382031542663417,0.9419502764403171,-0.8029476047328334,-1.7100394582854253,-0.5328007247722796,-0.33762994411680447,0,0,1.6923565949006032,1.0979415076015528,0.7801585607975962,0.9445401053315556,0.6815693038561289
5,1,1,2,3,New_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,-0.33762994411680447,0,0,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,1,1,1,4,Returning_Visitor,0,False,1.1711789818385392,1.1020800449040733,-0.5238514774617935,-0.4947987296998535,-0.38834213987373445,-0.013201123176067383,1.7726805270295567,1.2637757136496575,-0.5328007247722796,-0.33762994411680447,0,1,0.25898536450301124,0.5940801920281524,0.94100053193749,0.9445401053315556,0.0339935377097103
5,2,2,4,13,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.6206404930617382,-1.9210543775897195,2.1489794229631274,1.9044635123320728,-0.5328007247722796,-0.33762994411680447,0,1,-3.1429658040374804,-3.421321183218418,1.0070049331090443,0.9445401053315556,1.1853673814853503
5,0,1,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.7512307648022315,-1.0172603600076684,-0.8029476047328334,0.9462863076106421,-0.5328007247722796,-0.33762994411680447,0,1,-2.273556075777974,-2.517527165636367,1.0070049331090443,0.9445401053315556,1.3541250008251082
5,0,1,2,3,Returning_Visitor,1,True,1.0280238694334463,0.8214326927012521,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,-0.10135884250697466,-0.8029476047328334,-1.073090968573389,1.9750448833665142,-0.33762994411680447,0,1,0.4292025715794088,0.2252751204944239,0.7990404864372959,0.9445401053315556,1.3519952692518493
5,1,1,4,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.007464666445261,-0.14815990457019698,2.185832948204245,1.9350218421089787,-0.5328007247722796,-0.33762994411680447,0,1,-2.5297899774210033,-1.6484267101988956,1.0070049331090443,0.9445401053315556,0.14706213478728192
5,1,1,3,2,Returning_Visitor,0,False,1.652560124395805,1.1403277942422196,1.9920599630530202,2.0729668288472958,0.958706544800185,0.5434114292941704,1.0585545705420514,0.42248076631843184,1.9170517129546336,-0.33762994411680447,0,1,4.6033266322490105,3.7567060523836857,0.6900370990490506,1.0406146739028268,0.5668172729616955
5,0,2,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.2367847589204534,-0.5516975591430177,0.0655207389907242,-1.0105910386604635,-0.5328007247722796,2.972487110756131,0,1,-1.285540552055289,-2.0519643647717163,1.0070049331090443,0.9445401053315556,-2.32995384355949
5,1,1,3,4,Returning_Visitor,0,False,1.5636437916247254,1.3032508916050272,-0.5238514774617935,-0.4947987296998535,0.8487128909183868,0.6832371383199015,0.9268074223158329,0.1362465497035061,1.8874153422769833,2.9697561287902774,0,1,1.8885052050813187,1.491689300225075,0.8334704480557343,0.9445401053315556,0.805027407537754
5,2,2,1,3,Returning_Visitor,0,False,0.8341765296989795,-0.052855679171889616,-0.5238514774617935,-0.4947987296998535,0.27378925420922545,0.1684751439238192,1.2966778856424213,0.989000978852549,-0.5328007247722796,2.8995707285437984,0,1,0.5841143064464114,-0.37917926494792387,-0.06336270236584467,0.9445401053315556,0.6153460785392006
5,3,2,1,3,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.3668677296683835,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,2.972650148551081,0,1,-2.889193040644126,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.5861681984408598
5,0,2,1,6,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.07496982039224397,-0.6731522586770134,1.0697051268659952,1.4749668303433643,-0.5328007247722796,2.972487110756131,0,1,-1.5972951313679864,-2.1734190643057123,1.0070049331090443,0.9445401053315556,8.978976542228114
5,2,2,4,3,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-0.7512307648022315,-1.0272732535716769,1.2161731822752355,0.9462863076106421,-0.5328007247722796,-0.33762994411680447,0,1,-2.273556075777974,-2.5275400592003754,1.0070049331090443,0.9445401053315556,1.367453652995849
5,2,2,3,4,Returning_Visitor,0,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.5795985433096333,0.5334120124835057,-0.18322581905128366,-0.09902945704061634,-0.5328007247722796,2.9697561287902774,0,1,-0.9427267676661091,-0.9668547931451931,1.0070049331090443,0.9445401053315556,0.9203128935376673
5,3,2,6,3,Returning_Visitor,0,True,1.2824796445714957,0.9433634065114939,1.8077208674938134,1.3048480729269576,0.7013588065716477,0.39428290145885686,0.8877770900430453,-0.536589730441781,1.9252526309550229,-0.33762994411680447,0,1,3.7915593186369567,2.6424943808973085,0.7355776838288082,0.7218194447995568,0.5621700301820887
5,3,2,1,0,Returning_Visitor,1,False,1.5095008342219585,1.3476347811231253,1.8077208674938134,-0.4947987296998535,-0.18775436593530764,-0.582944681415424,0.21306677922334838,0.2146346236574823,-0.5328007247722796,-0.33762994411680447,0,1,3.129467335780464,0.2698913700078478,0.8927684904644231,-0.2737141217968193,3.1048262367240107
5,1,0,4,0,Returning_Visitor,1,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.6052672472300308,0.6032567446749414,0.8270194000542044,0.42490097438983626,1.9328150806603124,-0.33762994411680447,0,1,-0.9170580637457116,-0.8970100609537573,1.0070049331090443,0.9445401053315556,0.9966783225686003
5,0,1,2,3,Returning_Visitor,1,False,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,-1.9765914735577885,-2.168082124275048,2.219446445863352,2.0112780808328035,-0.5328007247722796,2.972663648517406,0,1,-3.498916784533531,-3.668348929903747,1.0070049331090443,0.9445401053315556,1.0968792253123423
5,2,2,3,0,New_Visitor,0,True,-0.998473833513949,-1.0054680759288452,-0.5238514774617935,-0.4947987296998535,0.37663024282075147,1.0981952115868692,-0.8029476047328334,-1.2778270744254014,1.9631668254564951,-0.33762994411680447,0,0,-1.145695068154991,-0.40207159404182957,1.0070049331090443,0.9445401053315556,2.915844472185761
